"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2017","Germany (until 1990 former territory of the FRG)","75 years or over","Total","Median equivalised net income","Euro","19,300",""
"2017","Germany (until 1990 former territory of the FRG)","75 years or over","Total","Median equivalised net income","National currency","19,300",""
"2017","Germany (until 1990 former territory of the FRG)","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,781",""
"2017","Estonia","Total","Total","Median equivalised net income","Euro","9,384",""
"2017","Estonia","Total","Total","Median equivalised net income","National currency","9,384",""
"2017","Estonia","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","12,414",""
"2017","Estonia","Less than 6 years","Total","Median equivalised net income","Euro","10,492",""
"2017","Estonia","Less than 6 years","Total","Median equivalised net income","National currency","10,492",""
"2017","Estonia","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,879",""
"2017","Estonia","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
"2017","Estonia","From 6 to 10 years","Total","Median equivalised net income","National currency",":",""
"2017","Estonia","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","Estonia","From 6 to 11 years","Total","Median equivalised net income","Euro","10,075",""
"2017","Estonia","From 6 to 11 years","Total","Median equivalised net income","National currency","10,075",""
"2017","Estonia","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,328",""
"2017","Estonia","From 11 to 15 years","Total","Median equivalised net income","Euro",":",""
"2017","Estonia","From 11 to 15 years","Total","Median equivalised net income","National currency",":",""
"2017","Estonia","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","Estonia","From 12 to 17 years","Total","Median equivalised net income","Euro","8,724",""
"2017","Estonia","From 12 to 17 years","Total","Median equivalised net income","National currency","8,724",""
"2017","Estonia","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","11,540",""
"2017","Estonia","Less than 16 years","Total","Median equivalised net income","Euro","9,973",""
"2017","Estonia","Less than 16 years","Total","Median equivalised net income","National currency","9,973",""
"2017","Estonia","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,192",""
"2017","Estonia","From 16 to 24 years","Total","Median equivalised net income","Euro","9,107",""
"2017","Estonia","From 16 to 24 years","Total","Median equivalised net income","National currency","9,107",""
"2017","Estonia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,047",""
"2017","Estonia","From 16 to 64 years","Total","Median equivalised net income","Euro","10,481",""
"2017","Estonia","From 16 to 64 years","Total","Median equivalised net income","National currency","10,481",""
"2017","Estonia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,864",""
"2017","Estonia","16 years or over","Total","Median equivalised net income","Euro","9,303",""
"2017","Estonia","16 years or over","Total","Median equivalised net income","National currency","9,303",""
"2017","Estonia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","12,306",""
"2017","Estonia","Less than 18 years","Total","Median equivalised net income","Euro","9,728",""
"2017","Estonia","Less than 18 years","Total","Median equivalised net income","National currency","9,728",""
"2017","Estonia","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,869",""
"2017","Estonia","From 18 to 24 years","Total","Median equivalised net income","Euro","9,209",""
"2017","Estonia","From 18 to 24 years","Total","Median equivalised net income","National currency","9,209",""
"2017","Estonia","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,181",""
"2017","Estonia","From 18 to 64 years","Total","Median equivalised net income","Euro","10,546",""
"2017","Estonia","From 18 to 64 years","Total","Median equivalised net income","National currency","10,546",""
"2017","Estonia","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,951",""
"2017","Estonia","18 years or over","Total","Median equivalised net income","Euro","9,326",""
"2017","Estonia","18 years or over","Total","Median equivalised net income","National currency","9,326",""
"2017","Estonia","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","12,337",""
"2017","Estonia","From 25 to 49 years","Total","Median equivalised net income","Euro","11,121",""
"2017","Estonia","From 25 to 49 years","Total","Median equivalised net income","National currency","11,121",""
"2017","Estonia","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,711",""
"2017","Estonia","From 25 to 54 years","Total","Median equivalised net income","Euro","11,061",""
"2017","Estonia","From 25 to 54 years","Total","Median equivalised net income","National currency","11,061",""
"2017","Estonia","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,632",""
"2017","Estonia","From 50 to 64 years","Total","Median equivalised net income","Euro","10,192",""
"2017","Estonia","From 50 to 64 years","Total","Median equivalised net income","National currency","10,192",""
"2017","Estonia","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,482",""
"2017","Estonia","From 55 to 64 years","Total","Median equivalised net income","Euro","10,008",""
"2017","Estonia","From 55 to 64 years","Total","Median equivalised net income","National currency","10,008",""
"2017","Estonia","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,238",""
"2017","Estonia","Less than 60 years","Total","Median equivalised net income","Euro","10,471",""
"2017","Estonia","Less than 60 years","Total","Median equivalised net income","National currency","10,471",""
"2017","Estonia","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,851",""
"2017","Estonia","60 years or over","Total","Median equivalised net income","Euro","6,498",""
"2017","Estonia","60 years or over","Total","Median equivalised net income","National currency","6,498",""
"2017","Estonia","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","8,596",""
"2017","Estonia","Less than 65 years","Total","Median equivalised net income","Euro","10,407",""
"2017","Estonia","Less than 65 years","Total","Median equivalised net income","National currency","10,407",""
"2017","Estonia","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,766",""
"2017","Estonia","From 65 to 74 years","Total","Median equivalised net income","Euro",":",""
"2017","Estonia","From 65 to 74 years","Total","Median equivalised net income","National currency",":",""
"2017","Estonia","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","Estonia","65 years or over","Total","Median equivalised net income","Euro","6,144",""
"2017","Estonia","65 years or over","Total","Median equivalised net income","National currency","6,144",""
"2017","Estonia","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","8,128",""
"2017","Estonia","Less than 75 years","Total","Median equivalised net income","Euro","10,036",""
"2017","Estonia","Less than 75 years","Total","Median equivalised net income","National currency","10,036",""
"2017","Estonia","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,276",""
"2017","Estonia","75 years or over","Total","Median equivalised net income","Euro","5,638",""
"2017","Estonia","75 years or over","Total","Median equivalised net income","National currency","5,638",""
"2017","Estonia","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","7,458",""
"2017","Ireland","Total","Total","Median equivalised net income","Euro","22,879",""
"2017","Ireland","Total","Total","Median equivalised net income","National currency","22,879",""
"2017","Ireland","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","18,198",""
"2017","Ireland","Less than 6 years","Total","Median equivalised net income","Euro","23,753",""
"2017","Ireland","Less than 6 years","Total","Median equivalised net income","National currency","23,753",""
"2017","Ireland","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,894",""
"2017","Ireland","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
